test_start,test_category,test_number,function_name,filepath,filetype,write_time_in_seconds,read_time_in_seconds,memory_in_MB,filesize_in_bytes,compression
2022-05-14T19:03:47.625278+00:00,read,0,get_number_of_rows,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,0.0024604100035503507,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,0,get_number_of_rows,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,0.5408183810068294,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,0,read_pandas,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,9.187983165029436,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,0,read_pandas,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.487138406955637,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,0,read_pandas,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.81058041297365,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,0,read_pandas,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,17.80972410994582,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,0,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,8.76393509702757,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,0,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.355819232063368,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,0,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.323942251037806,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,0,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,7.666074393084273,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,entire_file_to_df,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,9.182645383989438,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,entire_file_to_df,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.458053925074637,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,entire_file_to_df,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.293590866960585,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,entire_file_to_df,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,7.710834719007835,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,get_amount_participants,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,7.8616538480855525,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,get_amount_participants,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,6.916777482023463,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,get_amount_participants,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,6.687647799029946,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,get_amount_participants,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,11.228439847007394,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,get_amount_colors_used,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,0.27325093699619174,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,get_amount_colors_used,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,0.25105851399712265,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,get_amount_colors_used,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,0.15228563291020691,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,get_amount_colors_used,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,0.5998833490302786,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,get_number_of_rows,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,0.0003093830309808254,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,get_number_of_rows,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.616293780505657e-05,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,get_number_of_rows,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,0.0024580549215897918,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,get_number_of_rows,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,0.5776339069707319,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,read_pandas,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,9.386393719003536,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,read_pandas,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.510689205024391,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,read_pandas,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.704020623932593,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,read_pandas,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,17.725528939976357,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,8.71629526198376,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.534597488003783,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.229570992058143,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,1,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,7.670098499045707,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,entire_file_to_df,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,9.09208272001706,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,entire_file_to_df,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.553091706940904,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,entire_file_to_df,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.342688287026249,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,entire_file_to_df,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,7.677355136023834,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,get_amount_participants,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,7.556197267957032,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,get_amount_participants,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,6.882744468050078,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,get_amount_participants,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,6.668160119908862,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,get_amount_participants,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,11.139081024914049,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,get_amount_colors_used,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,0.2757153940619901,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,get_amount_colors_used,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,0.25367454101797193,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,get_amount_colors_used,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,0.13652140100020915,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,get_amount_colors_used,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,0.5918670489918441,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,get_number_of_rows,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,0.0002888200106099248,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,get_number_of_rows,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,0.0004571089521050453,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,get_number_of_rows,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,0.0033980830339714885,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,get_number_of_rows,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,0.5483711420092732,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,read_pandas,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,9.1128296359675,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,read_pandas,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.420070178923197,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,read_pandas,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.734233345021494,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,read_pandas,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,17.351878992980346,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,9.051961238961667,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.330385355046019,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.352046940941364,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,2,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,7.795561210019514,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,entire_file_to_df,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,8.63191751705017,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,entire_file_to_df,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.350224707974121,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,entire_file_to_df,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.240641882061027,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,entire_file_to_df,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,7.746269163908437,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,get_amount_participants,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,7.674058921984397,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,get_amount_participants,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,6.771370430942625,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,get_amount_participants,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,6.66658872901462,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,get_amount_participants,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,11.125507696997374,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,get_amount_colors_used,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,0.27970577601809055,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,get_amount_colors_used,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,0.2469859269913286,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,get_amount_colors_used,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,0.13981578696984798,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,get_amount_colors_used,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,0.5962084600469097,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,get_number_of_rows,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,0.0002988399937748909,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,get_number_of_rows,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,0.00010444899089634418,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,get_number_of_rows,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,0.002898271894082427,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,get_number_of_rows,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,0.5489816130138934,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,read_pandas,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,9.209837633999996,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,read_pandas,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.421971602947451,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,read_pandas,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.750159677001648,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,read_pandas,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,17.394913333002478,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,9.064089499996044,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.408520527998917,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.346586266066879,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,3,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,7.701637177029625,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,entire_file_to_df,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,8.557141944998875,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,entire_file_to_df,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.419914016965777,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,entire_file_to_df,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.475548492977396,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,entire_file_to_df,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,7.761343157035299,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,get_amount_participants,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,7.497944854083471,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,get_amount_participants,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,6.806839061086066,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,get_amount_participants,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,6.7318115149391815,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,get_amount_participants,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,11.25120760302525,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,get_amount_colors_used,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,0.2802743399515748,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,get_amount_colors_used,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,0.24867967597674578,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,get_amount_colors_used,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,0.1395756300771609,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,get_amount_colors_used,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,0.5927324360236526,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,get_number_of_rows,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,0.0003129879478365183,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,get_number_of_rows,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.545396849513054e-05,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,get_number_of_rows,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,0.0024661009665578604,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,get_number_of_rows,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,0.5477096349932253,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,read_pandas,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,9.311999117955565,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,read_pandas,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.433419832028449,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,read_pandas,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.680883607943542,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,read_pandas,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,17.481262784916908,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,8.771897464990616,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.378029744955711,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.346740021021105,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,4,read_pyarrow_to_pandas,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,7.701919776969589,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,entire_file_to_df,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,8.817391594056971,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,entire_file_to_df,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,8.39845319907181,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,entire_file_to_df,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,7.348952861968428,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,entire_file_to_df,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,7.680293289013207,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,get_amount_participants,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,7.63964471698273,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,get_amount_participants,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,6.948232477065176,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,get_amount_participants,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,6.7189965199213475,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,get_amount_participants,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,11.101481646997854,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,get_amount_colors_used,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,0.2731631650822237,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,get_amount_colors_used,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,0.258721143938601,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,get_amount_colors_used,data/small/day1/2022_place_canvas_history.feather,feather,-1.0,0.14174067496787757,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,get_amount_colors_used,data/small/day1/2022_place_canvas_history.csv,csv,-1.0,0.5941880800528452,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,get_number_of_rows,data/small/day1/2022_place_canvas_history.parquet,parquet,-1.0,0.0003886120393872261,-1.0,-1,
2022-05-14T19:03:47.625278+00:00,read,5,get_number_of_rows,data/small/day1/2022_place_canvas_history.orc,orc,-1.0,0.00273412698879838,-1.0,-1,
